Class of Orbit,Type of Orbit,Longitude of GEO (degrees),Perigee (km),Avg. Altitude,Apogee (km),Eccentricity,Inclination (degrees),Period (minutes),Launch Mass (kg.),Dry Mass (kg.),Power (watts),Date of Launch,Expected Lifetime,Contractor,Country of Contractor,,Source Used for Orbital Data,Source,Source,Source,Source,Source,Source,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Intermediate,0,"1,484",1494.5,"1,505",1.34E-03,82.5,115.9,225,,,9/8/10,3 yrs.,OAO ISS,Russia,,www.satellitedebris.net 12/12,http://www.kosmo.cz/modules.php?op=modload&name=kosmo&file=index&fil=/s/2010/043B.HTM&act=print,http://russianforces.org/blog/2010/09/gonets-m_strela-3_and_strela-3.shtml,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://perso.wanadoo.fr/eurospace/espdatabase/,http://nssdc.gsfc.nasa.gov/spacewarn/spx540.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Intermediate,0,"1,481",1496.5,"1,512",1.97E-03,82.5,115.9,280,,300,7/28/12,5 yrs.,OAO ISS,Russia,,www.satellitedebris.net 12/12,http://russianforces.org/blog/2012/07/successful_launch_of_strela-3.shtml,http://www.zarya.info/Diaries/Launches/Launches.php?year=2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Intermediate,0,"1,473",1494.5,"1,516",2.73E-03,82.5,115.86,250,,300,1/15/13,5 yrs.,OAO ISS,Russia,,SC - ASCR,http://russianforces.org/blog/2013/01/three_military_communication_s.shtml,http://www.zarya.info/Diaries/Launches/Launches.php?year=2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Intermediate,0,"1,473",1494.5,"1,516",2.73E-03,82.5,115.86,250,,300,1/15/13,5 yrs.,OAO ISS,Russia,,SC - ASCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Intermediate,0,"1,475",1494.5,"1,514",2.48E-03,82.5,115.86,250,,300,1/15/13,5 yrs.,OAO ISS,Russia,,SC - ASCR,http://russianforces.org/blog/2013/01/three_military_communication_s.shtml,http://www.zarya.info/Diaries/Launches/Launches.php?year=2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Intermediate,0,"1,478",1493.5,"1,509",1.97E-03,82.5,115.9,280,,300,12/25/13,5 yrs.,OAO ISS,Russia,,SC - ASCR,http://russianforces.org/blog/2013/12/rockot_launches_three_communic.shtml,http://www.zarya.info/Diaries/Launches/Launches.php?year=2013,http://www.russianspaceweb.com/rodnik.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Intermediate,0,"1,477",1492,"1,507",1.91E-03,82.5,115.8,280,,300,12/25/13,5 yrs.,OAO ISS,Russia,,SC - ASCR,http://russianforces.org/blog/2013/12/rockot_launches_three_communic.shtml,http://www.zarya.info/Diaries/Launches/Launches.php?year=2013,http://www.russianspaceweb.com/rodnik.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Intermediate,0,"1,482",1496.5,"1,511",1.84E-03,82.5,115.8,280,,300,12/25/13,5 yrs.,OAO ISS,Russia,,SC - ASCR,http://russianforces.org/blog/2013/12/rockot_launches_three_communic.shtml,http://www.zarya.info/Diaries/Launches/Launches.php?year=2013,http://www.russianspaceweb.com/rodnik.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Intermediate,0,"1,480",1495.5,"1,511",1.97E-03,82.44,115.88,280,,300,5/23/14,5 yrs.,OAS ISS,Russia,,ZARYA,http://www.zarya.info/Diaries/Launches/Launches.php?year=2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Intermediate,0,"1,478",1494,"1,510",2.03E-03,82.45,115.85,280,,300,5/23/14,5 yrs.,OAS ISS,Russia,,ZARYA,http://www.zarya.info/Diaries/Launches/Launches.php?year=2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Intermediate,0,"1,477",1493,"1,509",2.03E-03,82.44,115.82,280,,300,5/23/14,5 yrs.,OAS ISS,Russia,,ZARYA,http://www.zarya.info/Diaries/Launches/Launches.php?year=2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Intermediate,0,"1,152",1327.5,"1,503",2.28E-02,82.46,112.19,,,,5/23/14,,Roskosmos/Russian Academy of Sciences ,Russia,,ZARYA,http://www.bbc.com/news/science-environment-30097643,http://www.zarya.info/Diaries/Launches/Launches.php?year=2014,http://www.russianspaceweb.com/Cosmos-2499.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Sun-Synchronous,0,772,779.5,787,1.05E-03,132.98,100.40,148,,,2/25/13,5 yrs.,"Surrey Satellite Technology Ltd/MacDonald, Dettwiler and Associates",UK/Canada,,WT,https://directory.eoportal.org/web/eoportal/satellite-missions/s/sapphire-space-surveillance,http://space50.kosmo.cz/s40/2013/I009C.HTM,http://www.reuters.com/article/2013/02/25/idUSnCCNq7tKwa+1c4+MKW20130225,http://www.spacenews.com/article/canada-prepares-to-launch-first-dedicated-military-satellite#.UaY04px0nm0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Sun-Synchronous,0,782,783.5,785,2.10E-04,98.5,100.53,407,,906,2/25/13,5 yrs.,Indian Space Research Organization (ISRO),India,,SC - ASCR,http://www.isro.org/satellites/saral.aspx,http://space50.kosmo.cz/s40/2013/INDEX1.HTM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,,0,468,486.5,505,2.70E-03,98.2,94.30,770,,,12/19/06,10 yrs.,OHB System-AG,Germany,,SC - ASCR,http://www.lib.cas.cz/www/space.40/INDEX1.HTM,http://www.spacenewsfeed.co.uk/2006/24December2006_58.html,http://directory.eoportal.org/pres_SARLupeConstellation.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,,0,470,486.5,503,2.41E-03,98.19,94.34,770,,,7/2/07,10 yrs.,OHB-System AG ,Germany,,,http://www.telematicsolutions.de/gb/News/presse/2004_07.html,,http://directory.eoportal.org/pres_SARLupeConstellation.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,,0,473,484.5,496,1.68E-03,98.17,94.30,770,,,11/1/07,10 yrs.,OHB-System AG ,Germany,,,http://nssdc.gsfc.nasa.gov/spacewarn/spx649.html,http://www.lib.cas.cz/space.40/2007/053A.HTM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,,0,448,467,486,2.78E-03,98.16,94.40,770,,,3/27/08,10 yrs.,OHB-System AG ,Germany,,SC - ASCR,http://nssdc.gsfc.nasa.gov/spacewarn/spx653.html,http://www.lib.cas.cz/space.40/2008/014A.HTM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,,0,474,488,502,2.04E-03,98.16,94.37,770,,,7/22/08,10 yrs.,OHB-System AG ,Germany,,SC - ASCR,http://nssdc.gsfc.nasa.gov/spacewarn/spx657.html,http://www.lib.cas.cz/space.40/2008/I037A.HTM,http://directory.eoportal.org/pres_SARLupeConstellation.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Sun-Synchronous,0,697,722,747,3.53E-03,98,99.2,12,,,6/29/04,,"Space Research Institute, King Abdulaziz City for Science and Technology",Saudi Arabia,,www.satellitedebris.net 12/12,http://www.kacst.edu.sa/en/institutes/sri/index.asp,http://nssdc.gsfc.nasa.gov/spacewarn/spx608.html,http://www.spacenewsfeed.co.uk/2004/4July2004_11.html,http://perso.wanadoo.fr/eurospace/espdatabase/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Sun-Synchronous,0,696,738,780,5.91E-03,98.1,99.6,12,,,6/29/04,,"Space Research Institute, King Abdulaziz City for Science and Technology",Saudi Arabia,,www.satellitedebris.net 12/12,http://www.kacst.edu.sa/en/institutes/sri/index.asp,http://nssdc.gsfc.nasa.gov/spacewarn/spx608.html,http://www.spacenewsfeed.co.uk/2004/4July2004_11.html,http://perso.wanadoo.fr/eurospace/espdatabase/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Sun-Synchronous,0,652,683,714,4.40E-03,97.8,98.4,12,,,4/17/07,,"Space Research Institute, King Abdulaziz City for Science and Technology",Saudi Arabia,,www.satellitedebris.net 12/12,http://www.planet4589.org/space/jsr/back/news.579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Sun-Synchronous,0,649,697.5,746,6.86E-03,97.8,98.7,12,,,4/17/07,,"Space Research Institute, King Abdulaziz City for Science and Technology",Saudi Arabia,,www.satellitedebris.net 12/12,http://www.planet4589.org/space/jsr/back/news.579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Sun-Synchronous,0,651,688,725,5.24E-03,97.8,98.5,12,,,4/17/07,,"Space Research Institute, King Abdulaziz City for Science and Technology",Saudi Arabia,,www.satellitedebris.net 12/12,http://www.planet4589.org/space/jsr/back/news.579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Sun-Synchronous,0,648,703,758,7.78E-03,97.8,98.8,12,,,4/17/07,,"Space Research Institute, King Abdulaziz City for Science and Technology",Saudi Arabia,,www.satellitedebris.net 12/12,http://www.planet4589.org/space/jsr/back/news.579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Sun-Synchronous,0,650,693,736,6.09E-03,97.8,98.6,12,,,4/17/07,,"Space Research Institute, King Abdulaziz City for Science and Technology",Saudi Arabia,,www.satellitedebris.net 12/12,http://www.planet4589.org/space/jsr/back/news.579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Intermediate,0,603,652.5,702,7.05E-03,64.6,97.8,10,,,12/20/02,,"Space Research Institute, King Abdulaziz City for Science and Technology",Saudi Arabia,,www.satellitedebris.net 12/12,http://www.amsat.org/amsat/sats/n7hpr/so50.html,http://www.kacst.edu.sa/en/,http://nssdc.gsfc.nasa.gov/spacewarn/spx590.html,http://perso.wanadoo.fr/eurospace/espdatabase/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Sun-Synchronous,0,696,715,734,2.68E-03,97.9,99.1,35,35,,6/29/04,,Riyadh Space Research Institute,Saudi Arabia,,www.satellitedebris.net 12/12,http://www.kacst.edu.sa/en/institutes/sri/index.asp,http://nssdc.gsfc.nasa.gov/spacewarn/spx608.html,http://www.spacenewsfeed.co.uk/2004/4July2004_11.html,http://perso.wanadoo.fr/eurospace/espdatabase/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,,0,656,666.5,677,1.49E-03,97.8,98.1,200,,,4/17/07,,King Abdulaziz City for Science and Technology,Saudi Arabia,,www.satellitedebris.net 12/12,http://spaceflightnow.com/news/n0704/17dnepr/,http://www.lib.cas.cz/www/space.40/2007/012B.HTM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Sun-Synchronous,0,613,647.5,682,4.92E-03,97.98,97.68,100,,,6/19/14,,King Abdulaziz City for Science and Technology/Stanford University,Saudi Arabia,,ZARYA,http://english.alarabiya.net/en/business/technology/2014/06/21/SaudiSat-4-launched-into-space.html,http://www.saudigazette.com.sa/index.cfm?method=home.regcon&contentid=20140621209091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,,0,538,539.5,541,2.17E-04,97.99,95.43,"1,031",,,9/26/10,,Boeing/Ball Aerospace,USA,,SC - ASCR,http://www.kosmo.cz/modules.php?op=modload&name=kosmo&file=index&fil=/s/2010/048A.HTM&act=print,http://www.kosmo.cz/modules.php?op=modload&name=kosmo&file=index&fil=/s/2010/048A.HTM&act=print,http://www.globalsecurity.org/space/systems/sbss.htm,http://www.nasaspaceflight.com/2010/09/live-minotaur-first-space-based-space-surveillance-satellite/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Intermediate,0,"1,100",1100,"1,100",0.00E+00,63,107.26,"5,000+",,,9/8/01,,Lockheed Martin,USA,,JMSatcat304,http://www.fas.org/spp/military/program/surveill/noss.htm,http://www.usnews.com/usnews/news/articles/030811/11nro_5.htm,http://www.space.com/sciencefiction/phenomena/triangle_ufo_noss_000114.html,http://www.bbc.co.uk/dna/getwriting/A2129302,http://globalsecurity.org/space/library/report/2005/satellitetables2004.htm,http://perso.wanadoo.fr/eurospace/espdatabase/index.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Intermediate,0,"1,100",1100,"1,100",0.00E+00,63,107.26,"5,000+",,,9/8/01,,Lockheed Martin,USA,,JMSatcat304,,http://nssdc.gsfc.nasa.gov/spacewarn/spx575.html,http://satobs.org/noss.html,http://www.bbc.co.uk/dna/getwriting/A2129302,http://globalsecurity.org/space/library/report/2005/satellitetables2004.htm,http://perso.wanadoo.fr/eurospace/espdatabase/index.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Intermediate,0,"1,013",1106.5,"1,200",1.25E-02,63.4,107.4,"5,000+",,,12/2/03,,Lockheed Martin,USA,,JMSatcat304,http://www.spaceflightnow.com/atlas/ac164/031203update.html,http://nssdc.gsfc.nasa.gov/spacewarn/spx602.html,http://satobs.org/noss.html,http://www.bbc.co.uk/dna/getwriting/A2129302,http://globalsecurity.org/space/library/report/2005/satellitetables2004.htm,http://perso.wanadoo.fr/eurospace/espdatabase/index.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEO,Intermediate,0,"1,011",1106.5,"1,202",1.28E-02,63.4,107.4,"5,000+",,,12/2/03,,Lockheed Martin,USA,,JMSatcat304,http://www.spaceflightnow.com/atlas/ac164/031203update.html,http://nssdc.gsfc.nasa.gov/spacewarn/spx602.html,http://satobs.org/noss.html,http://www.bbc.co.uk/dna/getwriting/A2129302,http://globalsecurity.org/space/library/report/2005/satellitetables2004.htm,http://perso.wanadoo.fr/eurospace/espdatabase/index.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
